-0.958721,0.488275,1.449506
-0.861293,0.529056,1.488556
-0.958721,0.511141,1.494383
-0.958721,0.407782,1.697236
-0.958721,0.358036,1.730314
-0.958721,0.41557,1.721202
-1.007435,0.638231,1.340552
-1.011904,0.491596,1.3603
-1.011904,0.541866,1.41057
-1.011904,0.358036,1.771356
-1.007435,0.251015,1.873509
-1.007435,0.358039,1.89046
-1.007435,0.028653,1.437099
-1.011904,0.174205,1.410569
-1.007435,0.077846,1.340551
-1.007435,0.687424,1.437099
-1.011904,0.541866,1.41057
-1.011904,0.574141,1.473913
-1.011904,0.428253,1.328025
-1.007435,0.56161,1.263931
-1.007435,0.465063,1.214737
-1.007435,0.638231,1.747695
-1.011904,0.574141,1.614347
-1.011904,0.541866,1.677691
-1.007435,0.251015,1.214737
-1.011904,0.358036,1.316903
-1.007435,0.358039,1.197787
-1.011904,0.585262,1.54413
-1.007435,0.687424,1.651147
-1.007435,0.704375,1.544123
-1.007435,0.077846,1.747695
-1.011904,0.14193,1.614347
-1.007435,0.028653,1.651147
-1.007435,0.154467,1.263931
-1.011904,0.287819,1.328025
-1.007435,0.251015,1.214737
-1.007435,0.077846,1.340551
-1.011904,0.224475,1.3603
-1.007435,0.154467,1.263931
-1.007435,0.358039,1.197787
-1.011904,0.428253,1.328025
-1.007435,0.465063,1.214737
-1.007435,0.011702,1.544123
-1.011904,0.14193,1.473913
-1.007435,0.028653,1.437099
-1.007435,0.56161,1.824315
-1.011904,0.541866,1.677691
-1.011904,0.491596,1.72796
-1.007435,0.028653,1.651147
-1.011904,0.130809,1.54413
-1.007435,0.011702,1.544123
-1.007435,0.704375,1.544123
-1.011904,0.574141,1.473913
-1.011904,0.585262,1.54413
-0.875744,0.226461,1.586881
-0.885118,0.21969,1.54413
-0.875744,0.21969,1.54413
-1.007435,0.251015,1.873509
-1.011904,0.224475,1.72796
-1.007435,0.154467,1.824315
-1.011904,0.491596,1.72796
-1.007435,0.465062,1.873509
-1.007435,0.56161,1.824315
-0.861293,0.302472,1.71514
-0.958721,0.263411,1.674369
-0.958721,0.308289,1.697235
-0.958721,0.300501,1.721202
-1.011904,0.224475,1.72796
-1.011904,0.287819,1.760235
-0.996647,0.018025,1.433646
-0.737669,0.000527,1.544123
-0.996647,0.000527,1.544123
-0.958721,0.51902,1.54413
-0.861293,0.529056,1.59969
-0.958721,0.511141,1.593877
-0.958721,0.41557,1.721202
-1.011904,0.358036,1.771356
-1.011904,0.428252,1.760235
-0.861293,0.17822,1.544123
-0.958721,0.20493,1.494383
-0.958721,0.197051,1.54413
-0.885118,0.276718,1.656054
-0.875744,0.246111,1.625448
-0.875744,0.276718,1.656054
-0.996647,0.068806,1.333983
-0.737669,0.147899,1.25489
-0.737669,0.068806,1.333983
-0.996647,0.018025,1.433646
-0.737669,0.068806,1.333983
-0.737669,0.018025,1.433646
-0.996647,0.247562,1.884136
-0.737669,0.147899,1.833356
-0.737669,0.247562,1.884136
-0.885118,0.276718,1.432206
-0.875744,0.315284,1.412555
-0.875744,0.276718,1.432206
-0.958721,0.358036,1.383145
-0.861293,0.302472,1.373105
-0.861293,0.358039,1.364305
-0.875744,0.358036,1.405784
-0.885118,0.315284,1.412555
-0.885118,0.358036,1.405784
-0.885118,0.439353,1.432206
-0.875744,0.46996,1.462812
-0.875744,0.439353,1.432206
-0.996647,0.247562,1.20411
-0.737669,0.358039,1.186612
-0.737669,0.247562,1.20411
-1.007435,0.154467,1.824315
-1.011904,0.174205,1.67769
-1.007435,0.077846,1.747695
-0.885118,0.315284,1.675705
-0.875744,0.276718,1.656054
-0.875744,0.315284,1.675705
-0.958721,0.511141,1.593877
-0.861293,0.503515,1.649818
-0.958721,0.488275,1.638754
-0.958721,0.407782,1.697236
-0.861293,0.358039,1.723941
-0.958721,0.358036,1.705115
-0.875744,0.400787,1.675705
-0.885118,0.358036,1.682476
-0.875744,0.358036,1.682476
-0.958721,0.467472,1.694757
-1.011904,0.428252,1.760235
-1.011904,0.491596,1.72796
-0.958721,0.171851,1.54413
-1.011904,0.14193,1.473913
-1.011904,0.130809,1.54413
-1.011904,0.491596,1.72796
-0.958721,0.508662,1.653567
-0.958721,0.467472,1.694757
-0.958721,0.508662,1.434693
-1.011904,0.574141,1.473913
-1.011904,0.541866,1.41057
-1.011904,0.14193,1.473913
-0.958721,0.207409,1.434693
-1.011904,0.174205,1.410569
-0.958721,0.207409,1.653566
-1.011904,0.14193,1.614347
-1.011904,0.174205,1.67769
-1.011904,0.541866,1.677691
-0.958721,0.535107,1.601664
-0.958721,0.508662,1.653567
-1.011904,0.585262,1.54413
-0.958721,0.535107,1.601664
-1.011904,0.574141,1.614347
-0.97585,0.36975,1.597716
-0.978885,0.382165,1.566984
-0.978885,0.372314,1.574141
-1.011904,0.224475,1.3603
-0.958721,0.300501,1.367058
-1.011904,0.287819,1.328025
-0.958721,0.467472,1.393504
-1.011904,0.541866,1.41057
-1.011904,0.491596,1.3603
-1.011904,0.358036,1.771356
-0.958721,0.300501,1.721202
-1.011904,0.287819,1.760235
-0.958721,0.300501,1.367058
-1.011904,0.358036,1.316903
-1.011904,0.287819,1.328025
-1.011904,0.358036,1.316903
-0.958721,0.41557,1.367058
-1.011904,0.428253,1.328025
-1.011904,0.174205,1.410569
-0.958721,0.248599,1.393503
-1.011904,0.224475,1.3603
-1.011904,0.130809,1.54413
-0.958721,0.180964,1.601664
-0.958721,0.171851,1.54413
-1.011904,0.174205,1.67769
-0.958721,0.248599,1.694756
-0.958721,0.207409,1.653566
-1.011904,0.574141,1.473913
-0.958721,0.54422,1.54413
-1.011904,0.585262,1.54413
-1.011904,0.428253,1.328025
-0.958721,0.467472,1.393504
-1.011904,0.491596,1.3603
-0.958721,0.180964,1.601664
-0.958721,0.197051,1.54413
-0.958721,0.171851,1.54413
-0.996647,0.568179,1.25489
-0.737669,0.647271,1.333983
-0.737669,0.568179,1.25489
-0.958721,0.54422,1.54413
-0.958721,0.511141,1.593877
-0.958721,0.535107,1.601664
-0.958721,0.207409,1.434693
-0.958721,0.263411,1.41389
-0.958721,0.248599,1.393503
-0.958721,0.300501,1.721202
-0.958721,0.263411,1.674369
-0.958721,0.248599,1.694756
-0.958721,0.358036,1.383145
-0.958721,0.41557,1.367058
-0.958721,0.358036,1.357945
-0.958721,0.41557,1.721202
-0.958721,0.45266,1.674369
-0.958721,0.407782,1.697236
-0.958721,0.171851,1.54413
-0.958721,0.20493,1.494383
-0.958721,0.180964,1.486596
-0.958721,0.358036,1.730314
-0.958721,0.308289,1.697235
-0.958721,0.300501,1.721202
-0.958721,0.248599,1.694756
-0.958721,0.227796,1.638754
-0.958721,0.207409,1.653566
-0.958721,0.300501,1.367058
-0.958721,0.263411,1.41389
-0.958721,0.308289,1.391024
-0.958721,0.45266,1.413891
-0.958721,0.508662,1.434693
-0.958721,0.467472,1.393504
-0.958721,0.180964,1.486596
-0.958721,0.227796,1.449505
-0.958721,0.207409,1.434693
-0.958721,0.54422,1.54413
-0.958721,0.511141,1.494383
-0.958721,0.51902,1.54413
-0.958721,0.207409,1.653566
-0.958721,0.20493,1.593877
-0.958721,0.180964,1.601664
-0.958721,0.535108,1.486596
-0.958721,0.488275,1.449506
-0.958721,0.511141,1.494383
-0.958721,0.488275,1.638754
-0.958721,0.467472,1.694757
-0.958721,0.508662,1.653567
-0.958721,0.467472,1.393504
-0.958721,0.407783,1.391024
-0.958721,0.45266,1.413891
-0.958721,0.358036,1.357945
-0.958721,0.308289,1.391024
-0.958721,0.358036,1.383145
-0.934506,0.215793,1.68103
-0.975872,0.34633,1.597725
-0.975872,0.310681,1.571824
-0.958721,0.508662,1.653567
-0.958721,0.511141,1.593877
-0.958721,0.488275,1.638754
-0.861293,0.187021,1.488556
-0.861293,0.17822,1.544123
-0.861293,0.358039,1.544123
-0.861293,0.212562,1.438428
-0.958721,0.263411,1.41389
-0.958721,0.227796,1.449505
-0.996647,0.647271,1.754263
-0.737669,0.698052,1.6546
-0.996647,0.698052,1.6546
-0.958721,0.358036,1.705115
-0.861293,0.302472,1.71514
-0.958721,0.308289,1.697235
-0.875744,0.496381,1.54413
-0.885118,0.48961,1.586881
-0.875744,0.48961,1.586881
-0.958721,0.308289,1.391024
-0.861293,0.252344,1.398647
-0.861293,0.302472,1.373105
-0.861293,0.212562,1.649818
-0.958721,0.20493,1.593877
-0.958721,0.227796,1.638754
-0.885118,0.400787,1.412555
-0.875744,0.439353,1.432206
-0.875744,0.400787,1.412555
-0.875744,0.246111,1.462812
-0.885118,0.276718,1.432206
-0.875744,0.276718,1.432206
-0.958721,0.45266,1.674369
-0.861293,0.413605,1.715141
-0.958721,0.407782,1.697236
-0.996647,0.647271,1.754263
-0.737669,0.568178,1.833356
-0.737669,0.647271,1.754263
-0.958721,0.407783,1.391024
-0.861293,0.463733,1.398647
-0.958721,0.45266,1.413891
-0.958721,0.488275,1.638754
-0.861293,0.463733,1.689599
-0.958721,0.45266,1.674369
-0.885118,0.48961,1.501379
-0.875744,0.496381,1.54413
-0.875744,0.48961,1.501379
-0.958721,0.45266,1.413891
-0.861293,0.503515,1.438428
-0.958721,0.488275,1.449506
-0.875744,0.358036,1.405784
-0.885118,0.400787,1.412555
-0.875744,0.400787,1.412555
-0.996647,0.71555,1.544123
-0.737669,0.698052,1.433646
-0.996647,0.698052,1.433646
-0.958721,0.407783,1.391024
-0.861293,0.358039,1.364305
-0.861293,0.413606,1.373106
-0.996647,0.068806,1.754263
-0.737669,0.147899,1.833356
-0.996647,0.147899,1.833356
-0.875744,0.439353,1.656054
-0.885118,0.400787,1.675705
-0.875744,0.400787,1.675705
-0.861293,0.529056,1.488556
-0.861293,0.503515,1.438428
-0.861293,0.358039,1.544123
-0.861293,0.212562,1.438428
-0.861293,0.187021,1.488556
-0.861293,0.358039,1.544123
-0.861293,0.537857,1.544123
-0.861293,0.529056,1.488556
-0.861293,0.358039,1.544123
-0.861293,0.252344,1.398647
-0.861293,0.212562,1.438428
-0.861293,0.358039,1.544123
-0.861293,0.302472,1.71514
-0.861293,0.358039,1.723941
-0.861293,0.358039,1.544123
-0.861293,0.529056,1.59969
-0.861293,0.537857,1.544123
-0.861293,0.358039,1.544123
-0.861293,0.302472,1.373105
-0.861293,0.252344,1.398647
-0.861293,0.358039,1.544123
-0.861293,0.252344,1.689599
-0.861293,0.302472,1.71514
-0.861293,0.358039,1.544123
-0.861293,0.503515,1.649818
-0.861293,0.529056,1.59969
-0.861293,0.358039,1.544123
-0.861293,0.358039,1.364305
-0.861293,0.302472,1.373105
-0.861293,0.358039,1.544123
-0.861293,0.212562,1.649818
-0.861293,0.252344,1.689599
-0.861293,0.358039,1.544123
-0.861293,0.463733,1.689599
-0.861293,0.503515,1.649818
-0.861293,0.358039,1.544123
-0.861293,0.413606,1.373106
-0.861293,0.358039,1.364305
-0.861293,0.358039,1.544123
-0.861293,0.187021,1.59969
-0.861293,0.212562,1.649818
-0.861293,0.358039,1.544123
-0.861293,0.413605,1.715141
-0.861293,0.463733,1.689599
-0.861293,0.358039,1.544123
-0.861293,0.463733,1.398647
-0.861293,0.413606,1.373106
-0.861293,0.358039,1.544123
-0.861293,0.17822,1.544123
-0.861293,0.187021,1.59969
-0.861293,0.358039,1.544123
-0.861293,0.358039,1.723941
-0.861293,0.413605,1.715141
-0.861293,0.358039,1.544123
-0.861293,0.503515,1.438428
-0.861293,0.463733,1.398647
-0.861293,0.358039,1.544123
-0.871249,0.358036,1.54413
-0.875744,0.48961,1.501379
-0.875744,0.496381,1.54413
-0.996647,0.568179,1.25489
-0.737669,0.468516,1.20411
-0.996647,0.468516,1.20411
-0.871249,0.358036,1.54413
-0.875744,0.246111,1.462812
-0.875744,0.276718,1.432206
-0.871249,0.358036,1.54413
-0.875744,0.358036,1.682476
-0.875744,0.315284,1.675705
-0.871249,0.358036,1.54413
-0.875744,0.496381,1.54413
-0.875744,0.48961,1.586881
-0.871249,0.358036,1.54413
-0.875744,0.276718,1.432206
-0.875744,0.315284,1.412555
-0.871249,0.358036,1.54413
-0.875744,0.315284,1.675705
-0.875744,0.276718,1.656054
-0.871249,0.358036,1.54413
-0.875744,0.48961,1.586881
-0.875744,0.46996,1.625448
-0.871249,0.358036,1.54413
-0.875744,0.315284,1.412555
-0.875744,0.358036,1.405784
-0.871249,0.358036,1.54413
-0.875744,0.276718,1.656054
-0.875744,0.246111,1.625448
-0.871249,0.358036,1.54413
-0.875744,0.46996,1.625448
-0.875744,0.439353,1.656054
-0.871249,0.358036,1.54413
-0.875744,0.358036,1.405784
-0.875744,0.400787,1.412555
-0.871249,0.358036,1.54413
-0.875744,0.246111,1.625448
-0.875744,0.226461,1.586881
-0.871249,0.358036,1.54413
-0.875744,0.439353,1.656054
-0.875744,0.400787,1.675705
-0.871249,0.358036,1.54413
-0.875744,0.400787,1.412555
-0.875744,0.439353,1.432206
-0.871249,0.358036,1.54413
-0.875744,0.226461,1.586881
-0.875744,0.21969,1.54413
-0.871249,0.358036,1.54413
-0.875744,0.400787,1.675705
-0.875744,0.358036,1.682476
-0.871249,0.358036,1.54413
-0.875744,0.439353,1.432206
-0.875744,0.46996,1.462812
-0.871249,0.358036,1.54413
-0.875744,0.21969,1.54413
-0.875744,0.226461,1.501379
-0.871249,0.358036,1.54413
-0.875744,0.46996,1.462812
-0.875744,0.48961,1.501379
-0.871249,0.358036,1.54413
-0.875744,0.226461,1.501379
-0.875744,0.246111,1.462812
-0.982871,0.330688,1.553016
-0.982871,0.374938,1.520866
-0.982871,0.341134,1.520866
-0.996647,0.247562,1.20411
-0.737669,0.147899,1.25489
-0.996647,0.147899,1.25489
-0.958721,0.227796,1.449505
-0.861293,0.187021,1.488556
-0.861293,0.212562,1.438428
-0.885118,0.226461,1.501379
-0.875744,0.246111,1.462812
-0.875744,0.226461,1.501379
-0.885118,0.46996,1.462812
-0.875744,0.48961,1.501379
-0.875744,0.46996,1.462812
-0.996647,0.358039,1.901634
-0.737669,0.247562,1.884136
-0.737669,0.358039,1.901634
-0.875744,0.21969,1.54413
-0.885118,0.226461,1.501379
-0.875744,0.226461,1.501379
-0.958721,0.511141,1.494383
-0.861293,0.537857,1.544123
-0.958721,0.51902,1.54413
-0.996647,0.358039,1.901634
-0.737669,0.468515,1.884136
-0.996647,0.468515,1.884136
-0.737669,0.647271,1.333983
-0.996647,0.698052,1.433646
-0.737669,0.698052,1.433646
-0.996647,0.698052,1.6546
-0.737669,0.71555,1.544123
-0.996647,0.71555,1.544123
-0.996647,0.568178,1.833356
-0.737669,0.468515,1.884136
-0.737669,0.568178,1.833356
-0.861293,0.187021,1.59969
-0.958721,0.197051,1.54413
-0.958721,0.20493,1.593877
-0.996647,0.018025,1.6546
-0.737669,0.000527,1.544123
-0.737669,0.018025,1.6546
-0.737669,0.358039,1.186612
-0.996647,0.468516,1.20411
-0.737669,0.468516,1.20411
-0.875744,0.358036,1.682476
-0.885118,0.315284,1.675705
-0.875744,0.315284,1.675705
-0.861293,0.252344,1.689599
-0.958721,0.227796,1.638754
-0.958721,0.263411,1.674369
-0.996647,0.068806,1.754263
-0.737669,0.018025,1.6546
-0.737669,0.068806,1.754263
-0.885118,0.48961,1.586881
